YEAR,DOY,HOUR,PAR,Swdown,TEMP,SoilT,RH,RAIN,WIND,PRESSURE,aCO2_AW,SWC
2009,12,10,516.35,141.56,-0.33,3.12,88.41,0.00,2.70,"93,672.91",387.87,23.54
2009,12,11,799.43,187.20,-0.06,3.26,87.60,0.00,2.67,"93,642.05",387.87,23.59
2009,12,12,774.41,202.10,0.17,3.65,87.40,0.00,2.35,"93,593.45",387.87,23.67
2009,12,13,762.03,177.87,0.30,3.67,85.71,0.00,2.66,"93,537.00",387.87,23.65
2009,12,14,619.23,138.79,0.56,3.85,84.15,0.00,3.07,"93,493.77",387.87,23.65
2009,12,15,331.10,67.44,0.44,3.80,84.69,0.00,3.19,"93,466.18",387.87,23.59
2009,12,16,75.44,15.06,0.22,3.66,85.85,0.00,3.17,"93,445.18",387.87,23.58
2009,12,17,8.82,0.18,0.28,3.50,85.24,0.00,3.18,"93,443.09",387.87,23.58
2009,12,18,8.15,0.16,0.31,3.44,84.85,0.00,3.62,"93,445.91",387.87,23.57
2009,12,19,8.09,0.16,0.28,3.37,85.43,0.00,3.75,"93,453.55",387.87,23.56
2009,12,20,8.09,0.16,0.19,3.30,86.86,0.00,4.27,"93,463.59",387.87,23.55
2009,12,21,8.04,0.16,0.15,3.28,87.07,0.00,4.16,"93,466.32",387.87,23.54
2009,12,22,8.06,0.16,-0.01,3.24,88.16,0.00,3.58,"93,470.05",387.87,23.56
2009,12,23,8.12,0.16,-0.25,3.22,90.34,0.00,3.36,"93,465.91",387.87,23.58
2009,13,0,8.06,0.16,-0.33,3.19,90.76,0.00,2.96,"93,463.14",387.87,23.63
2009,13,1,8.09,0.16,-0.48,3.16,91.95,0.00,3.24,"93,459.91",387.87,23.62
2009,13,2,8.05,0.16,-0.56,3.11,92.78,0.00,3.16,"93,447.14",387.87,23.59
2009,13,3,8.09,0.16,-0.70,3.09,93.52,0.00,3.10,"93,426.77",387.87,23.58
2009,13,4,8.10,0.16,-0.61,3.10,93.11,0.00,3.04,"93,402.77",387.87,23.59
2009,13,5,8.09,0.16,-0.59,3.14,92.98,0.00,2.83,"93,378.55",387.87,23.59
2009,13,6,8.09,0.16,-0.59,3.20,93.40,0.00,2.97,"93,360.68",387.87,23.60
2009,13,7,8.53,0.16,-0.54,3.22,92.91,0.00,2.80,"93,353.09",387.87,23.57
2009,13,8,57.82,11.33,-0.48,3.24,93.12,0.00,2.77,"93,359.59",387.87,23.57
2009,13,9,253.86,59.67,-0.33,3.31,92.88,0.00,3.07,"93,356.68",387.87,23.61
2009,13,10,434.09,103.45,0.00,3.50,93.06,0.00,2.96,"93,358.45",387.87,23.61
2009,13,11,695.24,158.02,0.32,3.67,92.58,0.00,2.69,"93,332.14",387.87,23.63
2009,13,12,866.49,191.65,0.77,3.91,91.55,0.00,2.70,"93,291.32",387.87,23.61
2009,13,13,865.39,193.69,1.26,4.19,90.06,0.00,2.55,"93,256.41",387.87,23.59
2009,13,14,664.17,151.67,2.01,4.42,86.70,0.00,2.49,"93,228.77",387.87,23.58
2009,13,15,351.62,81.54,2.14,4.27,86.07,0.00,2.61,"93,224.14",387.87,23.57
2009,13,16,82.81,17.25,1.75,4.07,86.23,0.00,3.02,"93,217.77",387.87,23.56
2009,13,17,9.25,0.21,1.28,3.85,87.13,0.00,3.18,"93,212.59",387.87,23.55
2009,13,18,8.10,0.16,0.92,3.74,88.56,0.00,2.84,"93,218.50",387.87,23.53
2009,13,19,8.08,0.16,0.78,3.62,88.61,0.00,2.88,"93,219.77",387.87,23.55
2009,13,20,8.10,0.16,0.70,3.53,87.25,0.00,2.89,"93,214.77",387.87,23.54
2009,13,21,8.13,0.16,0.47,3.42,87.48,0.00,2.71,"93,207.23",387.87,23.56
2009,13,22,8.14,0.16,0.21,3.34,88.67,0.00,2.72,"93,193.41",387.87,23.56
2009,13,23,8.07,0.16,-0.08,3.27,90.23,0.00,2.67,"93,188.36",387.87,23.56
2009,14,0,8.09,0.16,-0.25,3.23,91.34,0.00,2.52,"93,178.59",387.87,23.56
2009,14,1,8.10,0.16,-0.57,3.19,92.28,0.00,2.59,"93,176.91",387.87,23.56
2009,14,2,8.10,0.16,-0.86,3.15,92.46,0.00,2.17,"93,192.91",387.87,23.55
2009,14,3,8.09,0.16,-0.93,3.11,92.37,0.00,2.11,"93,200.27",387.87,23.55
2009,14,4,8.09,0.16,-1.02,3.07,92.86,0.00,2.18,"93,198.14",387.87,23.55
2009,14,5,8.11,0.16,-0.90,3.07,91.81,0.00,2.29,"93,199.41",387.87,23.54
2009,14,6,8.00,0.15,-1.00,3.10,91.49,0.00,2.33,"93,217.05",387.87,23.55
2009,14,7,9.05,0.17,-1.11,3.08,90.66,0.00,2.39,"93,238.23",387.87,23.55
2009,14,8,77.83,17.16,-1.03,3.04,89.52,0.00,2.46,"93,260.77",387.87,23.56
2009,14,9,340.34,89.97,-0.66,3.19,88.92,0.00,2.17,"93,280.91",387.87,23.58
2009,14,10,582.15,157.84,-0.30,3.39,87.43,0.00,2.04,"93,292.91",387.87,23.62
2009,14,11,737.01,186.03,-0.19,3.55,87.17,0.00,2.27,"93,278.59",387.87,23.66
2009,14,12,742.11,190.08,0.15,3.68,86.30,0.00,2.39,"93,240.77",387.87,23.69
2009,14,13,656.58,178.48,0.30,3.74,85.83,0.00,2.46,"93,207.23",387.87,23.69
2009,14,14,507.55,138.40,0.49,3.91,85.79,0.00,2.21,"93,195.27",387.87,23.66
2009,14,15,295.38,81.82,0.42,3.81,85.76,0.00,2.13,"93,200.23",387.87,23.64
2009,14,16,75.45,15.77,0.15,3.64,85.60,0.00,2.01,"93,202.95",387.87,23.64
2009,14,17,9.01,0.22,-0.33,3.45,86.82,0.00,2.49,"93,205.64",387.87,23.62
2009,14,18,8.10,0.16,-0.60,3.27,87.73,0.00,2.65,"93,207.59",387.87,23.61
2009,14,19,8.17,0.16,-0.87,3.16,88.55,0.00,2.62,"93,215.77",387.87,23.59
2009,14,20,8.11,0.16,-1.05,3.09,89.19,0.00,2.93,"93,216.68",387.87,23.58
2009,14,21,8.07,0.16,-1.24,3.00,90.17,0.00,3.26,"93,226.59",387.87,23.56
2009,14,22,8.09,0.16,-1.40,2.96,91.18,0.00,3.44,"93,237.36",387.87,23.56
2009,14,23,7.97,0.15,-1.49,2.89,91.73,0.00,3.28,"93,246.27",387.87,23.55
2009,15,0,8.07,0.16,-1.60,2.84,93.13,0.00,3.12,"93,245.36",387.87,23.53
2009,15,1,7.97,0.15,-1.67,2.82,93.55,0.00,2.93,"93,243.09",387.87,23.52
2009,15,2,8.05,0.15,-1.74,2.81,93.80,0.00,3.28,"93,253.41",387.87,23.55
2009,15,3,8.10,0.16,-1.86,2.80,94.88,0.00,2.94,"93,257.14",387.87,23.58
2009,15,4,8.00,0.15,-1.99,2.76,94.49,0.00,2.70,"93,253.95",387.87,23.59
2009,15,5,8.09,0.15,-2.21,2.73,94.28,0.00,3.10,"93,255.14",387.87,23.57
2009,15,6,8.07,0.15,-2.43,2.64,94.99,0.00,2.75,"93,262.23",387.87,23.56
2009,15,7,9.44,0.17,-2.67,2.60,94.95,0.00,2.14,"93,278.41",387.87,23.54
2009,15,8,100.86,24.07,-2.86,2.53,95.40,0.00,2.59,"93,298.82",387.87,23.52
2009,15,9,357.50,89.85,-2.61,2.61,94.59,0.00,2.22,"93,332.18",387.87,23.51
2009,15,10,615.81,154.39,-2.29,2.86,93.79,0.00,2.25,"93,353.59",387.87,23.50
2009,15,11,852.39,206.35,-1.85,3.14,92.14,0.00,2.17,"93,341.95",387.87,23.49
2009,15,12,790.78,191.69,-1.59,3.28,92.26,0.00,2.04,"93,311.86",387.87,23.49
2009,15,13,723.39,184.00,-1.37,3.27,92.24,0.00,1.88,"93,282.41",387.87,23.48
2009,15,14,629.72,156.48,-0.88,3.31,90.71,0.00,2.03,"93,269.91",387.87,23.49
2009,15,15,365.29,90.64,-0.72,3.28,89.15,0.00,2.30,"93,279.86",387.87,23.48
2009,15,16,89.90,18.23,-0.95,3.12,90.01,0.00,2.07,"93,292.59",387.87,23.47
2009,15,17,9.32,0.22,-1.42,2.98,90.29,0.00,2.09,"93,300.36",387.87,23.47
2009,15,18,8.08,0.16,-1.47,2.92,90.05,0.00,1.91,"93,309.50",387.87,23.45
2009,15,19,8.08,0.15,-1.57,2.88,90.49,0.00,1.78,"93,309.18",387.87,23.45
2009,15,20,8.06,0.16,-1.55,2.87,90.52,0.00,1.75,"93,298.41",387.87,23.44
2009,15,21,8.07,0.15,-1.79,2.85,91.34,0.00,1.78,"93,284.14",387.87,23.44
2009,15,22,8.04,0.15,-1.86,2.83,90.10,0.00,2.00,"93,275.82",387.87,23.43
2009,15,23,7.97,0.15,-2.21,2.81,91.00,0.00,1.82,"93,269.27",387.87,23.42
2009,16,0,8.04,0.15,-2.35,2.79,90.74,0.00,2.00,"93,251.14",387.87,23.42
2009,16,1,8.05,0.15,-2.41,2.78,90.81,0.00,2.10,"93,236.23",387.87,23.41
2009,16,2,8.04,0.15,-2.38,2.73,91.42,0.00,2.19,"93,230.32",387.87,23.41
2009,16,3,8.02,0.15,-2.40,2.69,90.55,0.00,2.49,"93,215.82",387.87,23.41
2009,16,4,7.98,0.15,-2.60,2.64,90.94,0.00,2.48,"93,194.18",387.87,23.41
2009,16,5,7.96,0.15,-2.62,2.62,91.26,0.00,2.45,"93,167.09",387.87,23.37
2009,16,6,8.00,0.15,-2.59,2.61,91.67,0.00,2.34,"93,151.23",387.87,23.37
2009,16,7,9.20,0.16,-2.61,2.56,91.91,0.00,2.20,"93,160.59",387.87,23.37
2009,16,8,88.89,21.18,-2.71,2.57,92.21,0.00,1.99,"93,175.91",387.87,23.36
2009,16,9,324.34,79.45,-2.29,2.71,91.30,0.00,2.09,"93,187.86",387.87,23.40
2009,16,10,613.64,143.80,-2.06,3.03,90.85,0.00,2.29,"93,200.27",387.87,23.44
2009,16,11,832.54,190.09,-1.42,3.22,89.05,0.00,2.02,"93,189.68",387.87,23.45
2009,16,12,"1,002.63",228.32,-0.95,3.40,86.55,0.00,1.71,"93,156.82",387.87,23.46
2009,16,13,"1,116.98",256.02,-0.56,3.52,84.09,0.00,1.93,"93,114.45",387.87,23.46
2009,16,14,826.04,196.89,0.02,3.64,80.13,0.00,1.98,"93,088.41",387.87,23.46
2009,16,15,407.42,97.84,0.18,3.51,78.30,0.00,1.80,"93,084.68",387.87,23.45
2009,16,16,119.61,24.79,0.06,3.36,77.68,0.00,1.79,"93,088.36",387.87,23.43
2009,16,17,9.92,0.22,-0.56,3.14,81.44,0.00,1.62,"93,096.45",387.87,23.42
2009,16,18,8.11,0.15,-0.68,3.02,83.29,0.00,1.52,"93,116.95",387.87,23.41
2009,16,19,8.10,0.15,-0.68,2.99,83.49,0.00,1.86,"93,133.91",387.87,23.41
2009,16,20,8.09,0.15,-0.75,2.91,84.61,0.00,2.59,"93,141.64",387.87,23.40
2009,16,21,8.08,0.15,-0.78,2.87,85.40,0.00,2.56,"93,148.00",387.87,23.40
2009,16,22,8.11,0.15,-0.61,2.87,84.84,0.00,2.52,"93,152.82",387.87,23.41
2009,16,23,8.11,0.15,-0.85,2.86,87.13,0.00,2.49,"93,158.45",387.87,23.41
2009,17,0,8.02,0.15,-0.96,2.86,89.48,0.00,2.08,"93,159.32",387.87,23.46
2009,17,1,7.96,0.15,-1.05,2.83,90.40,0.00,2.74,"93,162.32",387.87,23.53
2009,17,2,8.06,0.15,-1.14,2.81,90.85,0.00,3.13,"93,155.00",387.87,23.56
2009,17,3,8.09,0.15,-1.17,2.80,91.27,0.00,2.95,"93,145.64",387.87,23.57
2009,17,4,8.09,0.16,-1.19,2.77,91.53,0.00,2.97,"93,132.91",387.87,23.61
2009,17,5,8.09,0.15,-1.18,2.74,91.51,0.00,2.97,"93,130.73",387.87,23.64
2009,17,6,8.09,0.15,-1.04,2.74,91.01,0.00,2.90,"93,138.77",387.87,23.66
2009,17,7,9.44,0.26,-1.01,2.72,90.94,0.00,2.76,"93,153.41",387.87,23.64
2009,17,8,86.33,19.79,-0.83,2.72,90.97,0.00,3.00,"93,186.09",387.87,23.62
2009,17,9,319.34,76.47,-0.79,2.90,91.19,0.00,3.05,"93,224.14",387.87,23.62
2009,17,10,601.04,148.39,-0.58,3.21,90.96,0.00,3.18,"93,257.86",387.87,23.63
2009,17,11,893.47,207.72,-0.26,3.40,89.75,0.00,3.35,"93,257.86",387.87,23.63
2009,17,12,"1,069.91",244.41,0.15,3.65,87.79,0.00,3.52,"93,227.55",387.87,23.63
2009,17,13,"1,003.34",241.04,0.71,3.69,85.04,0.00,3.66,"93,197.27",387.87,23.64
2009,17,14,805.75,201.00,1.32,3.89,80.68,0.00,3.79,"93,177.09",387.87,23.63
2009,17,15,468.12,117.76,1.56,3.72,79.71,0.00,3.75,"93,177.64",387.87,23.61
2009,17,16,114.16,26.83,1.19,3.50,80.72,0.00,3.69,"93,177.32",387.87,23.59
2009,17,17,10.20,0.24,0.74,3.27,82.10,0.00,3.75,"93,177.77",387.87,23.56
2009,17,18,8.18,0.15,0.60,3.15,83.35,0.00,3.64,"93,185.73",387.87,23.55
2009,17,19,8.17,0.16,0.46,3.08,83.64,0.00,3.33,"93,190.18",387.87,23.52
2009,17,20,8.24,0.16,0.36,3.04,84.05,0.00,2.98,"93,185.50",387.87,23.50
2009,17,21,8.17,0.16,0.46,3.00,83.36,0.00,2.64,"93,170.36",387.87,23.50
2009,17,22,8.17,0.15,0.47,3.02,82.08,0.00,2.87,"93,146.82",387.87,23.50
2009,17,23,8.19,0.15,0.31,3.02,82.54,0.00,3.26,"93,124.00",387.87,23.50
2009,18,0,8.14,0.16,0.28,3.00,82.31,0.00,3.21,"93,099.86",387.87,23.50
2009,18,1,8.17,0.16,-0.01,2.98,85.35,0.00,3.72,"93,089.05",387.87,23.50
2009,18,2,8.15,0.16,-0.14,2.99,86.73,0.00,3.96,"93,086.95",387.87,23.54
2009,18,3,8.08,0.16,-0.17,3.01,87.15,0.00,3.68,"93,080.95",387.87,23.60
2009,18,4,8.17,0.16,-0.23,2.99,87.43,0.00,3.72,"93,053.32",387.87,23.63
2009,18,5,8.16,0.16,-0.35,2.94,88.38,0.00,3.37,"93,032.23",387.87,23.62
2009,18,6,8.14,0.16,-0.33,2.95,88.16,0.00,3.76,"93,018.91",387.87,23.63
2009,18,7,9.66,0.25,-0.30,2.93,88.52,0.00,3.92,"93,021.18",387.87,23.62
2009,18,8,73.01,17.19,-0.14,2.97,88.36,0.00,3.72,"93,035.27",387.87,23.59
2009,18,9,276.98,67.68,0.03,3.19,88.15,0.00,3.41,"93,048.00",387.87,23.60
2009,18,10,356.43,87.57,0.19,3.43,89.44,0.00,4.01,"93,052.36",387.87,23.68
2009,18,11,491.93,127.19,0.24,3.72,90.88,0.00,4.42,"93,033.36",387.87,23.70
2009,18,12,677.30,155.98,0.67,3.90,88.99,0.00,4.29,"93,001.68",387.87,23.68
2009,18,13,652.36,149.37,1.00,3.95,87.91,0.00,4.37,"92,953.86",387.87,23.68
2009,18,14,469.58,116.82,1.08,3.80,87.90,0.00,3.89,"92,929.64",387.87,23.72
2009,18,15,256.02,65.47,1.02,3.65,87.47,0.00,4.41,"92,931.41",387.87,23.75
2009,18,16,64.19,12.88,0.74,3.47,88.66,0.00,4.56,"92,938.18",387.87,23.77
2009,18,17,9.15,0.16,0.72,3.53,91.41,0.00,4.74,"92,971.09",387.87,23.79
2009,18,18,8.18,0.16,0.49,3.32,90.61,0.00,4.76,"93,002.14",387.87,23.78
2009,18,19,8.17,0.16,0.36,3.31,89.38,0.00,4.54,"93,025.18",387.87,23.79
2009,18,20,8.15,0.16,0.26,3.30,89.05,0.00,4.34,"93,046.14",387.87,23.89
2009,18,21,8.14,0.16,0.14,3.30,91.36,0.00,4.29,"93,059.82",387.87,24.03
2009,18,22,8.11,0.15,0.15,3.29,91.08,0.00,4.68,"93,080.05",387.87,24.10
2009,18,23,8.16,0.16,0.08,3.29,91.54,0.00,4.44,"93,098.91",387.87,24.13
2009,19,0,8.19,0.16,0.04,3.30,90.93,0.00,4.02,"93,112.55",387.87,24.15
2009,19,1,8.18,0.15,-0.04,3.29,90.04,0.00,4.12,"93,104.50",387.87,24.16
2009,19,2,8.08,0.16,-0.16,3.30,90.88,0.00,3.46,"93,115.00",387.87,24.20
2009,19,3,8.15,0.15,-0.18,3.28,92.00,0.00,3.81,"93,100.59",387.87,24.22
2009,19,4,8.11,0.15,-0.21,3.25,92.30,0.00,3.30,"93,076.64",387.87,24.21
2009,19,5,8.11,0.15,-0.32,3.25,94.02,0.00,3.31,"93,057.91",387.87,24.18
2009,19,6,8.17,0.15,-0.26,3.28,93.27,0.00,3.28,"93,055.36",387.87,24.16
2009,19,7,8.74,0.16,-0.19,3.28,92.26,0.00,2.98,"93,062.73",387.87,24.13
2009,19,8,57.96,12.72,-0.20,3.19,91.90,0.00,3.08,"93,088.36",387.87,24.11
2009,19,9,179.60,49.36,-0.21,3.20,91.61,0.00,3.13,"93,107.36",387.87,24.08
2009,19,10,289.12,85.65,-0.06,3.29,90.79,0.00,3.22,"93,113.32",387.87,24.10
2009,19,11,380.81,111.51,0.27,3.58,91.55,0.00,3.76,"93,102.77",387.87,24.09
2009,19,12,384.12,111.17,0.52,3.74,94.31,0.00,3.62,"93,075.82",387.87,24.14
2009,19,13,390.73,107.59,0.72,3.73,94.04,0.00,3.46,"93,052.68",387.87,24.15
2009,19,14,365.31,97.52,0.95,3.81,92.90,0.00,3.51,"93,037.41",387.87,24.16
2009,19,15,177.37,48.97,1.05,3.79,92.62,0.00,3.29,"93,049.45",387.87,24.18
2009,19,16,60.15,11.69,1.02,3.75,91.38,0.00,3.35,"93,058.50",387.87,24.23
2009,19,17,9.93,0.57,0.86,3.67,91.06,0.00,3.37,"93,064.05",387.87,24.22
2009,19,18,8.16,0.16,0.69,3.72,91.45,0.00,3.01,"93,080.86",387.87,24.26
2009,19,19,8.13,0.15,0.55,3.59,91.47,0.00,3.22,"93,085.59",387.87,24.25
2009,19,20,8.13,0.15,0.42,3.55,92.19,0.00,3.10,"93,075.00",387.87,24.24
2009,19,21,8.13,0.16,0.41,3.52,92.13,0.00,3.02,"93,059.55",387.87,24.24
2009,19,22,8.11,0.16,0.37,3.49,92.92,0.00,2.82,"93,042.45",387.87,24.21
2009,19,23,8.13,0.16,0.15,3.44,93.51,0.00,3.13,"93,012.59",387.87,24.30
2009,20,0,8.13,0.16,-0.14,3.37,94.71,0.00,3.25,"92,981.14",387.87,24.35
2009,20,1,8.10,0.15,-0.31,3.27,94.99,0.00,3.65,"92,947.82",387.87,24.36
2009,20,2,8.09,0.16,-0.38,3.29,94.68,0.00,3.62,"92,929.27",387.87,24.34
2009,20,3,8.17,0.16,-0.45,3.34,94.92,0.00,3.47,"92,906.05",387.87,24.27
2009,20,4,8.16,0.16,-0.60,3.24,95.92,0.00,3.38,"92,870.36",387.87,24.28
2009,20,5,8.10,0.16,-0.78,3.21,95.66,0.00,3.56,"92,856.91",387.87,24.30
2009,20,6,8.04,0.15,-0.93,3.08,96.16,0.00,3.44,"92,847.91",387.87,24.25
2009,20,7,8.50,0.16,-0.92,3.05,95.24,0.00,3.35,"92,849.09",387.87,24.22
2009,20,8,39.07,7.16,-0.98,3.03,96.12,0.00,3.22,"92,854.41",387.87,24.19
2009,20,9,169.04,43.24,-1.02,3.05,96.31,0.00,2.96,"92,874.91",387.87,24.16
2009,20,10,337.29,85.47,-0.78,3.16,95.45,0.00,3.08,"92,900.82",387.87,24.22
2009,20,11,483.68,121.43,-0.42,3.37,95.15,0.00,3.13,"92,897.95",387.87,24.15
2009,20,12,517.37,130.09,-0.09,3.65,94.67,0.00,2.90,"92,873.86",387.87,24.14
2009,20,13,480.73,115.55,0.29,3.78,93.15,0.00,2.97,"92,855.27",387.87,24.17
2009,20,14,372.74,89.90,0.51,3.80,92.69,0.00,2.95,"92,846.05",387.87,24.20
2009,20,15,212.41,51.63,0.63,3.63,92.43,0.00,3.03,"92,844.95",387.87,24.20
2009,20,16,76.20,15.43,0.52,3.58,93.38,0.00,3.33,"92,845.95",387.87,24.18
2009,20,17,10.06,0.77,0.44,3.49,94.21,0.00,3.33,"92,846.23",387.87,24.14
2009,20,18,8.20,0.16,0.35,3.43,94.45,0.00,3.34,"92,859.95",387.87,24.12
2009,20,19,8.11,0.16,0.17,3.32,94.32,0.00,4.00,"92,881.00",387.87,24.17
2009,20,20,8.12,0.16,0.13,3.28,94.11,0.00,4.09,"92,901.18",387.87,24.22
2009,20,21,8.13,0.16,0.29,3.40,94.57,0.00,4.13,"92,925.59",387.87,24.20
2009,20,22,8.17,0.16,0.19,3.40,95.21,0.00,4.47,"92,941.18",387.87,24.21
2009,20,23,8.16,0.16,0.10,3.41,95.49,0.00,3.81,"92,948.73",387.87,24.17
2009,21,0,8.13,0.16,0.01,3.28,95.88,0.00,4.01,"92,948.27",387.87,24.22
2009,21,1,8.12,0.16,-0.14,3.25,96.55,0.00,4.17,"92,949.50",387.87,24.35
2009,21,2,8.14,0.16,-0.16,3.24,97.39,0.00,3.63,"92,960.45",387.87,24.35
2009,21,3,8.14,0.16,-0.21,3.20,97.75,0.00,3.92,"92,957.86",387.87,24.34
2009,21,4,8.11,0.16,-0.27,3.18,97.46,0.00,3.71,"92,959.27",387.87,24.33
2009,21,5,8.14,0.16,-0.35,3.17,97.51,0.00,3.85,"92,958.14",387.87,24.41
2009,21,6,8.11,0.16,-0.56,3.15,98.06,0.00,4.17,"92,968.64",387.87,24.46
2009,21,7,8.60,0.18,-0.81,3.08,97.57,0.00,3.88,"92,992.95",387.87,24.55
2009,21,8,57.21,16.33,-0.78,3.05,96.57,0.00,3.90,"93,034.91",387.87,24.48
2009,21,9,246.75,71.96,-0.43,3.15,94.64,0.00,3.82,"93,071.45",387.87,24.46
2009,21,10,488.64,135.21,-0.21,3.31,92.17,0.00,3.57,"93,101.86",387.87,24.53
2009,21,11,719.78,177.75,0.09,3.66,90.57,0.00,3.69,"93,113.86",387.87,24.48
2009,21,12,832.70,201.16,0.33,3.76,90.15,0.00,3.47,"93,104.68",387.87,24.45
2009,21,13,820.19,204.32,0.53,3.71,89.32,0.00,3.41,"93,088.14",387.87,24.42
2009,21,14,563.33,146.96,0.72,3.90,87.15,0.00,3.60,"93,084.09",387.87,24.38
2009,21,15,306.69,80.24,0.67,3.81,85.42,0.00,3.39,"93,089.82",387.87,24.38
2009,21,16,112.06,25.22,0.48,3.67,84.98,0.00,3.54,"93,093.64",387.87,24.39
2009,21,17,11.81,1.14,0.23,3.52,85.54,0.00,3.41,"93,093.23",387.87,24.39
2009,21,18,8.20,0.16,-0.08,3.42,87.27,0.00,3.21,"93,107.82",387.87,24.37
2009,21,19,8.14,0.16,-0.18,3.36,87.83,0.00,3.21,"93,117.14",387.87,24.34
2009,21,20,8.14,0.16,-0.38,3.38,88.61,0.00,3.27,"93,121.91",387.87,24.32
2009,21,21,8.15,0.16,-0.28,3.33,89.07,0.00,3.59,"93,116.45",387.87,24.29
2009,21,22,8.14,0.16,-0.29,3.35,88.87,0.00,3.38,"93,119.55",387.87,24.27
2009,21,23,8.09,0.16,-0.34,3.41,90.05,0.00,3.31,"93,126.23",387.87,24.26
2009,22,0,8.15,0.16,-0.43,3.45,91.07,0.00,2.94,"93,117.77",387.87,24.24
2009,22,1,8.17,0.16,-0.44,3.47,90.45,0.00,3.33,"93,097.77",387.87,24.22
2009,22,2,8.14,0.16,-0.69,3.47,91.82,0.00,3.28,"93,095.36",387.87,24.21
2009,22,3,8.17,0.16,-0.85,3.43,91.81,0.00,3.16,"93,089.14",387.87,24.20
2009,22,4,8.15,0.16,-1.07,3.38,92.17,0.00,2.79,"93,084.18",387.87,24.20
2009,22,5,8.04,0.16,-1.21,3.32,91.94,0.00,2.86,"93,075.55",387.87,24.27
2009,22,6,8.13,0.15,-1.35,3.22,91.57,0.00,2.65,"93,077.36",387.87,24.28
2009,22,7,9.55,0.21,-1.56,3.16,92.05,0.00,2.72,"93,078.05",387.87,24.34
2009,22,8,92.57,24.75,-1.56,3.12,91.43,0.00,2.65,"93,107.55",387.87,24.34
2009,22,9,263.33,73.51,-1.54,3.19,90.77,0.00,2.71,"93,139.91",387.87,24.29
2009,22,10,368.68,110.60,-1.42,3.30,91.26,0.00,2.89,"93,163.41",387.87,24.25
2009,22,11,473.23,136.19,-1.22,3.33,90.16,0.00,3.08,"93,156.45",387.87,24.24
2009,22,12,718.60,192.89,-0.74,3.46,87.61,0.00,2.45,"93,133.14",387.87,24.22
2009,22,13,836.01,217.15,-0.28,3.62,84.32,0.00,2.33,"93,112.50",387.87,24.24
2009,22,14,664.38,176.78,-0.03,3.60,81.04,0.00,2.30,"93,108.45",387.87,24.21
2009,22,15,539.11,140.82,0.32,3.59,76.12,0.00,2.36,"93,124.95",387.87,24.20
2009,22,16,156.47,38.19,0.02,3.43,75.81,0.00,2.18,"93,140.41",387.87,24.15
2009,22,17,13.15,1.24,-0.75,3.21,79.15,0.00,2.36,"93,163.55",387.87,24.16
2009,22,18,8.07,0.15,-1.21,3.08,80.63,0.00,2.14,"93,179.64",387.87,24.15
2009,22,19,8.07,0.16,-1.35,3.02,79.65,0.00,2.58,"93,196.09",387.87,24.13
2009,22,20,8.14,0.16,-1.47,2.99,79.80,0.00,2.49,"93,208.82",387.87,24.12
2009,22,21,8.14,0.16,-1.78,2.91,81.01,0.00,2.26,"93,215.95",387.87,24.10
2009,22,22,8.06,0.16,-1.78,2.79,81.16,0.00,2.20,"93,217.50",387.87,24.10
2009,22,23,8.07,0.16,-1.98,2.71,82.69,0.00,2.12,"93,205.41",387.87,24.08
2009,23,0,8.02,0.15,-2.11,2.67,83.74,0.00,1.92,"93,183.77",387.87,24.07
2009,23,1,8.04,0.15,-2.22,2.59,83.76,0.00,1.85,"93,157.45",387.87,24.05
2009,23,2,8.04,0.15,-2.29,2.53,84.07,0.00,1.90,"93,139.64",387.87,24.03
2009,23,3,8.02,0.15,-2.41,2.48,85.21,0.00,2.15,"93,105.45",387.87,24.02
2009,23,4,7.99,0.16,-2.64,2.45,84.48,0.00,2.44,"93,066.50",387.87,24.01
2009,23,5,8.03,0.16,-2.84,2.37,85.23,0.00,2.75,"93,040.18",387.87,23.99
2009,23,6,7.98,0.16,-3.01,2.31,85.83,0.00,2.46,"93,017.14",387.87,23.98
2009,23,7,9.59,0.29,-3.08,2.29,86.06,0.00,3.17,"93,003.73",387.87,23.95
2009,23,8,89.14,24.02,-3.13,2.29,87.17,0.00,2.64,"93,002.68",387.87,23.93
2009,23,9,328.55,88.98,-2.99,2.32,88.08,0.00,2.54,"93,008.45",387.87,23.93
2009,23,10,577.04,162.85,-2.65,2.48,88.93,0.00,2.09,"93,001.18",387.87,23.95
2009,23,11,814.14,209.10,-2.08,2.68,87.50,0.00,2.28,"92,981.59",387.87,24.10
2009,23,12,851.05,219.52,-1.61,2.63,85.71,0.00,2.36,"92,941.32",387.87,24.07
2009,23,13,824.51,210.29,-1.23,2.75,84.06,0.00,2.20,"92,894.91",387.87,24.06
2009,23,14,655.94,172.94,-0.74,2.97,81.09,0.00,2.67,"92,884.09",387.87,24.08
2009,23,15,475.34,127.97,-0.49,2.89,79.00,0.00,2.88,"92,899.55",387.87,24.07
2009,23,16,147.26,35.56,-0.80,2.77,79.74,0.00,2.71,"92,927.36",387.87,24.07
2009,23,17,13.27,1.28,-1.61,2.56,80.94,0.00,2.61,"92,954.91",387.87,24.03
2009,23,18,8.04,0.16,-2.11,2.43,83.16,0.00,3.05,"92,985.91",387.87,24.01
2009,23,19,7.99,0.16,-2.38,2.35,83.18,0.00,2.87,"93,003.64",387.87,24.00
